,Time,position_x,position_y,position_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2358,235.8,1.9861667858469667,0.895018710803879,0.6810412338700281,-0.9230474986713137,-0.007790048366458649,-0.06402828334480869,2.7646140511379147,0.1080806212230215,0.0051556490800943,-0.0003685964092671,0.0088458906165065,-0.0345687848134932,0.3174739393213284
2359,235.9,1.9753573707666428,0.895486028109155,0.6809014740600012,-0.938889142319121,-0.005925660701126517,-0.06358933224707679,2.765340931399833,0.1080806212230215,0.0051556490800943,-0.0003685964092671,0.0136661321142203,-0.0325136754533215,0.3087792872661344
2360,236.0,1.9645387804382222,0.8956041359396204,0.6807417039337957,-0.9543064365186552,-0.004182022188752107,-0.0628645389241247,2.765799042846223,0.1162170736172648,0.0019059209643615,-0.0013836838557264,0.0200064983246419,-0.0300630127868,0.2978180902742057
2361,236.1,1.9529193581214002,0.8957255487600545,0.6804353755000354,-0.9691788381912221,-0.002576063892908059,-0.06177684795732895,2.766005507694764,0.1162170736172648,0.0019059209643615,-0.0013836838557264,0.0244976527384176,-0.028562580640853,0.2913639186907579
2362,236.2,1.9413029030905244,0.895461885464474,0.6801067307964984,-0.9837267670663086,-0.001058397931417267,-0.06042663514252762,2.7659656024499313,0.1180585164277567,-0.0018180671125984,0.0011904117304163,0.0278906460579054,-0.0258110818258653,0.2806891662630509
2363,236.3,1.9294978796571942,0.8952282478698124,0.6799963102130445,-0.9977380734466283,0.0002779955964405411,-0.058873185885933155,2.765724220988926,0.1188291806984092,-0.0033638029433678,-0.0025558551617561,0.0314040617339648,-0.0273774934018656,0.2896493196371557
2364,236.4,1.917623476070845,0.8948893776578728,0.6794806320566277,-1.012190181065199,0.0016654584891745258,-0.05710658550802404,2.765322936688581,0.1072529572830428,-0.002358756822322,0.0065324718264671,0.0352966271353806,-0.0382436927324598,0.319730327236188
2365,236.5,1.9069124222642526,0.8940824353342179,0.6798501021058342,-1.0281293787630517,0.0035177064108783463,-0.055038835528729776,2.7645671153198044,0.1072529572830428,-0.002358756822322,0.0065324718264671,0.0385081450075751,-0.0414906519961995,0.3457843914996804
2366,236.6,1.8962345176926416,0.8929027495598975,0.6801741902298379,-1.045349373388305,0.005459006270028989,-0.052715770813197255,2.7634583241599873,0.1072529572830428,-0.002358756822322,0.0065324718264671,0.0356645798868388,-0.0380815728537386,0.3366143311832435
2367,236.7,1.885598984883524,0.8913791467497681,0.6804542152677048,-1.0620938521587193,0.007175590776129669,-0.050491763234564155,2.76211496433089,0.1027759024205904,-0.0057942922424003,0.0066108539389931,0.0326759033563069,-0.0328670419572536,0.2939913779297096
2368,236.8,1.8753828449341647,0.8899793188131451,0.6807236583796076,-1.0766978645848497,0.00860148085013535,-0.04843068468584038,2.760741404121839,0.0861157866987751,-0.0012106232186595,0.0130871334509078,0.020277082582075,-0.0242513321240843,0.2593155717061589
2369,236.9,1.866902372339866,0.8882334076107287,0.6816828520740753,-1.0895698587557168,0.009643379867014206,-0.047033580419707066,2.759369245274911,0.0800806666670944,0.0167737587012818,0.0210616972667271,0.0113479689341298,-0.0173691138708201,0.2302764000672414
2370,237.0,1.8594358523342813,0.8846921584721791,0.6834404942477356,-1.1009921068140185,0.01038598362559054,-0.046127664343730036,2.7580262513387894,0.1057488072791628,-0.0074886234845894,0.0061469758280703,-0.0033206490386921,-0.0015764806082277,0.2004284393904274
2371,237.1,1.8490022419421477,0.882722418645111,0.6836037411274154,-1.1109323892884018,0.010441277009533142,-0.04607122920770339,2.7567429895388584,0.1053176297107878,-0.0110358827659337,0.0089550092712896,-0.0032589234602649,0.0120934055889006,0.1884699930998243
2372,237.2,1.8385402773083148,0.8809122397135559,0.6840602589363687,-1.1202655644978994,0.009826344946737299,-0.04612170519541351,2.755437113443784,0.1053176297107878,-0.0110358827659337,0.0089550092712896,-0.0035825968186822,0.0214448408090234,0.1820950465938438
2373,237.3,1.8281120483115016,0.8789214648642227,0.6845364057236054,-1.1292707379875127,0.008758274639177905,-0.04627644334202585,2.754088084425707,0.1086286661393753,-0.0096827485748429,0.0078834207281618,-0.0016431165502723,0.0273948976100195,0.1812744304202906
2374,237.4,1.8174541720113715,0.876508470002364,0.6849211641716946,-1.1382201947949382,0.007387543085901612,-0.04640407004516544,2.7526578106467245,0.1214561784998354,-0.0068894703871594,0.0039737285478944,-0.0012423807429477,0.030709858424654,0.1771850774407828
2375,237.5,1.8057314299196068,0.8732334758516886,0.6849033504486787,-1.146955030677276,0.00585698882517151,-0.046567631416988026,2.751180970955584,0.1302307272045665,-0.0112063019451966,-0.0003033560167844,0.0002693489303695,0.0298512069823824,0.1708655334161815
2376,237.6,1.7931356488385652,0.8697676621441862,0.6844656408791409,-1.155361092684328,0.00437287788111352,-0.0466848672968362,2.7496522627507947,0.1340363441276186,-0.0162499679511013,-0.0076089734869032,0.0022884271402304,0.028005369078194,0.1619113262794911
2377,237.7,1.7800822938927054,0.866423821634351,0.6833229903934188,-1.163312913271144,0.0029637728217334946,-0.04671698976603612,2.748137744924209,0.1353080324165157,-0.0154891342625384,-0.0056004295038332,0.0057657796648533,0.0255234743626049,0.1550558985408199
2378,237.8,1.7669837650673335,0.8627645068429961,0.6824100965653845,-1.170914932630144,0.0016432097066862682,-0.04657935276101395,2.7466331238446102,0.1390030412248637,-0.0132784610924918,0.0002355821777983,0.0104853482857594,0.0216422641923434,0.143328842349347
2379,237.9,1.7536591873814698,0.8586009822146629,0.6820893519010025,-1.1779307358003848,0.0004642919224429752,-0.0461921262943451,2.7452039984558154,0.1417416196508052,-0.0121996567097333,0.0002433965904125,0.0140794123541442,0.0163399213928354,0.1336401074938987
2380,238.0,1.7401688248799527,0.8540958002710574,0.6817588503089248,-1.1844627640775724,-0.0004959094650362155,-0.04558656262424709,2.7438416219230577,0.1393657396930809,-0.0190758636352763,-0.0050482368841107,0.0154075448073806,0.0081065486964274,0.1242196782932231
2381,238.1,1.7266811017079684,0.8501598223783784,0.6809155067508443,-1.1905262420086773,-0.0010736754052499604,-0.04484426898745697,2.742544146908224,0.1193334303713383,-0.0407061462640015,-0.0123526844627816,0.0154121095898576,0.0023941877165497,0.1191885586691207
2382,238.2,1.7141683666953913,0.8488830976675761,0.6793983040185781,-1.1963374434476428,-0.0013802547926540253,-0.04404728040820316,2.7412699239507434,0.1257671998222253,-0.0351460491926197,0.0041709760968609,0.0155944215853738,-0.0054084650912385,0.1126239773838992
2383,238.3,1.701293172107622,0.84666556084931,0.6795087506231084,-1.2018226800552574,-0.001315597924961642,-0.0431596688605582,2.740040453648236,0.1278440301039052,-0.0343817585339884,0.0037964101531216,0.012961197464738,-0.0101264850575727,0.1079288388765269
2384,238.4,1.6882889375851517,0.844156906856447,0.679560523783787,-1.207075459687348,-0.000998641826066222,-0.04234655323502233,2.738838549289139,0.1325681821657124,-0.0326432316439278,0.0029443874861721,0.0065933925505013,-0.0138990106461339,0.1017519223510214
